order_id,product_id,quantity,amount,order_date,unit_price
812392,SKU_1622,-11,-634.81,2021-05-16,57.71
761809,SKU_1498,38,853.1,2021-05-16,22.45
232797,SKU_1717,31,1235.97,2021-05-16,39.87
967838,SKU_1777,3,62.76,2021-05-16,20.92
109304,SKU_1489,25,1166,2021-05-16,46.64
225555,SKU_1214,13,621.27,2021-05-16,47.79
506879,SKU_1102,16,1271.68,2021-05-16,79.48
432464,SKU_1806,44,3279.76,2021-05-16,74.54
623277,SKU_1589,22,1289.42,2021-05-16,58.61
568224,SKU_1174,13,716.82,2021-05-16,55.14
194488,SKU_1853,19,1316.89,2021-05-16,69.31
358490,SKU_1051,28,438.76,2021-05-17,15.67
437735,SKU_1296,21,1239,2021-05-17,59
457188,SKU_1987,26,2369.12,2021-05-17,91.12
768036,SKU_1174,41,1282.48,2021-05-17,31.28
911624,SKU_1968,42,139.86,2021-05-17,3.33
885890,SKU_1342,17,24.48,2021-05-17,1.44
762806,SKU_1710,7,29.54,2021-05-17,4.22
481448,SKU_1599,26,1946.88,2021-05-17,74.88
840957,SKU_1170,24,2080.8,2021-05-17,86.7
606289,SKU_1036,17,23.12,2021-05-17,1.36
712495,SKU_1634,-6,418.08,2021-05-17,-69.68
812992,SKU_1200,4,123.44,2021-05-17,30.86
298017,SKU_1063,16,634.08,2021-05-17,39.63
698029,SKU_1485,20,1846.8,2021-05-17,92.34
116365,SKU_1454,33,2277.66,2021-05-17,69.02
952224,SKU_1699,38,2051.24,2021-05-17,53.98
820217,SKU_1726,49,2410.8,2021-05-17,49.2
871769,SKU_1408,-11,-622.05,2021-05-17,56.55
771064,SKU_1886,28,673.96,2021-05-17,24.07
937007,SKU_1754,18,1237.32,2021-05-17,68.74
260974,SKU_1149,12,153.36,2021-05-17,12.78
332366,SKU_1501,37,2952.23,2021-05-17,79.79
494411,SKU_1938,49,1245.58,2021-05-17,25.42
350319,SKU_1635,20,20,2021-05-17,1
939949,SKU_1966,5,373.05,2021-05-18,74.61
134012,SKU_1709,42,3494.4,2021-05-18,83.2
766775,SKU_1547,36,2733.84,2021-05-18,75.94
532750,SKU_1813,11,326.04,2021-05-18,29.64
645974,SKU_1277,41,698.23,2021-05-18,17.03
832558,SKU_1034,32,86.72,2021-05-18,2.71
607730,SKU_1624,1,8.82,2021-05-18,8.82
784103,SKU_1174,22,857.34,2021-05-18,38.97
132161,SKU_1032,22,641.52,2021-05-18,29.16
554529,SKU_1724,13,1199.77,2021-05-18,92.29
347066,SKU_1714,47,1107.79,2021-05-18,23.57
863977,SKU_1396,5,263,2021-05-18,52.6
364546,SKU_1253,31,2971.66,2021-05-18,95.86
163190,SKU_1567,16,704,2021-05-18,44
346256,SKU_1322,30,2704.5,2021-05-18,90.15
375419,SKU_1012,26,2029.3,2021-05-18,78.05
783542,SKU_1049,19,654.36,2021-05-18,34.44
639203,SKU_1759,9,611.19,2021-05-18,67.91
363053,SKU_1232,-5,150.65,2021-05-18,-30.13
165908,SKU_1952,5,157.75,2021-05-18,31.55
227337,SKU_1993,10,692.5,2021-05-18,69.25
909052,SKU_1539,33,1805.43,2021-05-18,54.71
134112,SKU_1615,25,42.75,2021-05-18,1.71
829411,SKU_1865,8,657.76,2021-05-18,82.22
102431,SKU_1095,26,288.34,2021-05-19,11.09
186590,SKU_1342,32,2051.2,2021-05-19,64.1
948607,SKU_1855,23,1470.39,2021-05-19,63.93
741760,SKU_1192,12,321.48,2021-05-19,26.79
394768,SKU_1919,38,59.66,2021-05-19,1.57
307193,SKU_1510,32,2225.92,2021-05-19,69.56
161264,SKU_1450,32,3169.92,2021-05-19,99.06
787318,SKU_1124,26,1448.98,2021-05-19,55.73
462355,SKU_1080,2,179.44,2021-05-19,89.72
743790,SKU_1006,30,2364.9,2021-05-19,78.83
543148,SKU_1329,39,1811.94,2021-05-19,46.46
330395,SKU_1082,35,1916.6,2021-05-19,54.76
406369,SKU_1535,5,341.8,2021-05-19,68.36
756763,SKU_1904,20,1531.4,2021-05-19,76.57
305463,SKU_1625,17,352.07,2021-05-19,20.71
269708,SKU_1526,23,848.93,2021-05-19,36.91
897271,SKU_1112,33,2279.97,2021-05-19,69.09
859994,SKU_1439,40,1734.8,2021-05-19,43.37
278901,SKU_1889,46,2548.86,2021-05-19,55.41
240302,SKU_1853,45,3280.05,2021-05-19,72.89
676265,SKU_1761,12,97.92,2021-05-19,8.16
533448,SKU_1656,28,2660.56,2021-05-19,95.02
999482,SKU_1018,5,385.4,2021-05-19,77.08
594523,SKU_1008,22,717.86,2021-05-19,32.63
325864,SKU_1831,2,186.78,2021-05-20,93.39
649939,SKU_1184,41,1247.22,2021-05-20,30.42
722207,SKU_1037,2,198.36,2021-05-20,99.18
402107,SKU_1722,33,1584.33,2021-05-20,48.01
811232,SKU_1903,5,230.85,2021-05-20,46.17
742064,SKU_1133,24,1390.32,2021-05-20,57.93
965630,SKU_1944,19,1778.02,2021-05-20,93.58
244811,SKU_1101,38,3736.92,2021-05-20,98.34
230697,SKU_1940,29,666.13,2021-05-20,22.97
949726,SKU_1148,41,973.75,2021-05-20,23.75
279428,SKU_1092,44,1796.52,2021-05-20,40.83
626077,SKU_1801,8,664.24,2021-05-20,83.03
975729,SKU_1139,38,2411.86,2021-05-20,63.47
861262,SKU_1294,4,59.8,2021-05-20,14.95
361413,SKU_1863,7,369.74,2021-05-20,52.82
268678,SKU_1773,25,2096.5,2021-05-20,83.86
531856,SKU_1592,2,6.94,2021-05-20,3.47
668423,SKU_1543,7,306.04,2021-05-20,43.72
137067,SKU_1187,46,581.9,2021-05-20,12.65
903789,SKU_1135,8,381.92,2021-05-20,47.74
270923,SKU_1165,47,213.38,2021-05-20,4.54
400406,SKU_1476,29,1550.05,2021-05-20,53.45
617961,SKU_1990,39,3678.48,2021-05-20,94.32
307925,SKU_1146,21,738.99,2021-05-20,35.19
945075,SKU_1244,21,660.87,2021-05-21,31.47
514750,SKU_1182,46,3777.52,2021-05-21,82.12
977702,SKU_1008,25,530.25,2021-05-21,21.21
594649,SKU_1435,31,1179.86,2021-05-21,38.06
263944,SKU_1155,27,2594.97,2021-05-21,96.11
598953,SKU_1829,33,2175.03,2021-05-21,65.91
693391,SKU_1687,39,2659.41,2021-05-21,68.19
972700,SKU_1113,14,800.94,2021-05-21,57.21
710598,SKU_1754,34,290.36,2021-05-21,8.54
581947,SKU_1166,31,2134.04,2021-05-21,68.84
609085,SKU_1487,48,3881.28,2021-05-21,80.86
661700,SKU_1436,37,2703.22,2021-05-21,73.06
409878,SKU_1222,6,73.62,2021-05-21,12.27
602850,SKU_1190,26,1392.82,2021-05-21,53.57
449937,SKU_1786,29,436.45,2021-05-21,15.05
825290,SKU_1800,32,2344,2021-05-21,73.25
595054,SKU_1575,5,487.1,2021-05-21,97.42
122228,SKU_1793,19,962.92,2021-05-21,50.68
220627,SKU_1172,9,149.58,2021-05-21,16.62
440068,SKU_1256,17,655.35,2021-05-21,38.55
635607,SKU_1714,38,1848.32,2021-05-21,48.64
106475,SKU_1449,1,55.13,2021-05-21,55.13
852451,SKU_1500,13,600.86,2021-05-21,46.22
770088,SKU_1930,21,453.81,2021-05-21,21.61
341382,SKU_1076,14,703.36,2021-05-22,50.24
915977,SKU_1614,-11,1093.29,2021-05-22,-99.39
458780,SKU_1225,14,1236.06,2021-05-22,88.29
616187,SKU_1225,46,3524.06,2021-05-22,76.61
853772,SKU_1738,8,678.88,2021-05-22,84.86
817116,SKU_1607,40,1515.6,2021-05-22,37.89
824135,SKU_1940,25,610,2021-05-22,24.4
531915,SKU_1075,18,387.72,2021-05-22,21.54
530037,SKU_1032,13,213.46,2021-05-22,16.42
392759,SKU_1593,24,975.84,2021-05-22,40.66
900178,SKU_1068,9,742.68,2021-05-22,82.52
579673,SKU_1850,26,1863.94,2021-05-22,71.69
778105,SKU_1414,23,2088.63,2021-05-22,90.81
363389,SKU_1730,34,898.96,2021-05-22,26.44
217408,SKU_1447,13,1126.71,2021-05-22,86.67
736431,SKU_1361,40,2570,2021-05-22,64.25
389776,SKU_1869,39,1973.79,2021-05-22,50.61
899288,SKU_1369,14,996.8,2021-05-22,71.2
287965,SKU_1398,29,1679.97,2021-05-22,57.93
332298,SKU_1813,-24,-1979.76,2021-05-22,82.49
692337,SKU_1119,27,530.55,2021-05-22,19.65
944614,SKU_1047,22,938.74,2021-05-22,42.67
853241,SKU_1067,41,2986.44,2021-05-22,72.84
834791,SKU_1338,21,1548.75,2021-05-22,73.75
795109,SKU_1084,43,1204,2021-05-23,28
304829,SKU_1893,25,1116.5,2021-05-23,44.66
417798,SKU_1935,29,748.49,2021-05-23,25.81
302646,SKU_1376,22,1426.92,2021-05-23,64.86
590783,SKU_1384,13,1268.93,2021-05-23,97.61
941813,SKU_1275,28,1391.88,2021-05-23,49.71
158601,SKU_1767,13,705.12,2021-05-23,54.24
246154,SKU_1917,22,1322.2,2021-05-23,60.1
770008,SKU_1949,46,4333.2,2021-05-23,94.2
886796,SKU_1204,49,4399.22,2021-05-23,89.78
265640,SKU_1744,27,1566.81,2021-05-23,58.03
564710,SKU_1064,30,1215,2021-05-23,40.5
369580,SKU_1910,28,1800.12,2021-05-23,64.29
448857,SKU_1828,47,920.26,2021-05-23,19.58
946626,SKU_1078,41,3143.88,2021-05-23,76.68
124544,SKU_1525,41,851.57,2021-05-23,20.77
163295,SKU_1324,-49,3070.34,2021-05-23,-62.66
505854,SKU_1377,35,881.65,2021-05-23,25.19
821075,SKU_1816,8,770.88,2021-05-23,96.36
169409,SKU_1901,32,2029.12,2021-05-23,63.41
874008,SKU_1680,47,4316.95,2021-05-23,91.85
751127,SKU_1670,43,3713.48,2021-05-23,86.36
475903,SKU_1627,39,2724.93,2021-05-23,69.87
379301,SKU_1345,21,1262.52,2021-05-23,60.12
276637,SKU_1703,22,2013.88,2021-05-24,91.54
825356,SKU_1856,24,1251.12,2021-05-24,52.13
690176,SKU_1434,21,1699.95,2021-05-24,80.95
287167,SKU_1954,44,668.8,2021-05-24,15.2
951379,SKU_1694,36,1851.48,2021-05-24,51.43
580338,SKU_1884,4,186.68,2021-05-24,46.67
957312,SKU_1377,44,1768.8,2021-05-24,40.2
104507,SKU_1944,-10,-217.2,2021-05-24,21.72
989566,SKU_1742,8,135.04,2021-05-24,16.88
143988,SKU_1679,4,355.52,2021-05-24,88.88
460565,SKU_1014,10,536,2021-05-24,53.6
772225,SKU_1453,12,1180.92,2021-05-24,98.41
464735,SKU_1192,33,289.41,2021-05-24,8.77
491758,SKU_1232,37,2968.51,2021-05-24,80.23
127213,SKU_1262,1,9.86,2021-05-24,9.86
157450,SKU_1445,17,124.95,2021-05-24,7.35
497693,SKU_1053,14,442.96,2021-05-24,31.64
686510,SKU_1691,-2,183.24,2021-05-24,-91.62
618728,SKU_1946,40,3774,2021-05-24,94.35
778756,SKU_1003,-27,709.83,2021-05-24,-26.29
112755,SKU_1256,24,1349.52,2021-05-24,56.23
756225,SKU_1360,18,200.52,2021-05-24,11.14
242245,SKU_1833,16,1434.72,2021-05-24,89.67
289977,SKU_1239,16,165.92,2021-05-24,10.37
269169,SKU_1481,35,585.2,2021-05-25,16.72
395515,SKU_1674,4,113.52,2021-05-25,28.38
335132,SKU_1460,34,869.72,2021-05-25,25.58
504470,SKU_1848,33,1428.24,2021-05-25,43.28
235090,SKU_1137,23,287.5,2021-05-25,12.5
891624,SKU_1450,10,320.8,2021-05-25,32.08
888447,SKU_1323,11,844.91,2021-05-25,76.81
994586,SKU_1472,4,161.48,2021-05-25,40.37
824276,SKU_1740,28,2384.76,2021-05-25,85.17
652631,SKU_1613,12,355.32,2021-05-25,29.61
955738,SKU_1476,17,775.03,2021-05-25,45.59
105829,SKU_1192,5,199.55,2021-05-25,39.91
658669,SKU_1306,32,1764.16,2021-05-25,55.13
997883,SKU_1541,2,195.38,2021-05-25,97.69
312153,SKU_1806,13,151.97,2021-05-25,11.69
380407,SKU_1758,21,2089.92,2021-05-25,99.52
859036,SKU_1905,13,282.62,2021-05-25,21.74
546476,SKU_1220,32,588.48,2021-05-25,18.39
584427,SKU_1171,37,2589.26,2021-05-25,69.98
420562,SKU_1159,41,3235.72,2021-05-25,78.92
846258,SKU_1171,20,828,2021-05-25,41.4
624436,SKU_1062,1,74.17,2021-05-25,74.17
913177,SKU_1572,47,2029.93,2021-05-25,43.19
697202,SKU_1064,47,3395.75,2021-05-25,72.25
605111,SKU_1168,23,1868.06,2021-05-26,81.22
160653,SKU_1080,13,900.38,2021-05-26,69.26
847895,SKU_1758,5,185.65,2021-05-26,37.13
292593,SKU_1267,-44,367.4,2021-05-26,-8.35
440459,SKU_1379,35,1416.8,2021-05-26,40.48
393219,SKU_1769,4,126.36,2021-05-26,31.59
109795,SKU_1072,29,2383.22,2021-05-26,82.18
688843,SKU_1331,2,167.62,2021-05-26,83.81
335068,SKU_1187,48,1515.84,2021-05-26,31.58
562970,SKU_1024,3,151.68,2021-05-26,50.56
727395,SKU_1227,22,807.4,2021-05-26,36.7
413673,SKU_1117,14,1357.44,2021-05-26,96.96
547454,SKU_1444,13,791.83,2021-05-26,60.91
851938,SKU_1107,2,173.36,2021-05-26,86.68
267022,SKU_1241,9,489.06,2021-05-26,54.34
111009,SKU_1610,16,383.68,2021-05-26,23.98
278168,SKU_1533,12,405.72,2021-05-26,33.81
774904,SKU_1480,45,2465.55,2021-05-26,54.79
653669,SKU_1502,2,88.46,2021-05-26,44.23
489913,SKU_1497,33,2687.85,2021-05-26,81.45
426754,SKU_1055,38,359.1,2021-05-26,9.45
168122,SKU_1148,-36,900,2021-05-26,-25
430328,SKU_1310,15,1418.55,2021-05-26,94.57
533297,SKU_1551,-33,2142.36,2021-05-26,-64.92
314709,SKU_1946,11,881.54,2021-05-27,80.14
711516,SKU_1661,18,1789.92,2021-05-27,99.44
959375,SKU_1923,25,1828.5,2021-05-27,73.14
705058,SKU_1120,8,22.72,2021-05-27,2.84
152726,SKU_1771,2,56.14,2021-05-27,28.07
515427,SKU_1025,20,1396.6,2021-05-27,69.83
934212,SKU_1982,26,2253.94,2021-05-27,86.69
288210,SKU_1111,40,3774,2021-05-27,94.35
845742,SKU_1510,10,66.8,2021-05-27,6.68
404647,SKU_1880,8,48.96,2021-05-27,6.12
944325,SKU_1955,40,2560.4,2021-05-27,64.01
277265,SKU_1022,30,2007.3,2021-05-27,66.91
869362,SKU_1680,39,1753.44,2021-05-27,44.96
620759,SKU_1825,6,569.88,2021-05-27,94.98
947790,SKU_1263,34,3017.5,2021-05-27,88.75
180857,SKU_1115,47,1972.12,2021-05-27,41.96
482601,SKU_1479,16,899.84,2021-05-27,56.24
359405,SKU_1306,19,1561.42,2021-05-27,82.18
290128,SKU_1230,3,182.85,2021-05-27,60.95
742216,SKU_1700,13,264.68,2021-05-27,20.36
682994,SKU_1491,18,525.78,2021-05-27,29.21
444950,SKU_1768,41,1066.82,2021-05-27,26.02
679294,SKU_1119,41,1815.07,2021-05-27,44.27
711526,SKU_1285,7,501.55,2021-05-27,71.65
348018,SKU_1987,22,1045.44,2021-05-28,47.52
563134,SKU_1784,31,2945.93,2021-05-28,95.03
818515,SKU_1406,19,1707.15,2021-05-28,89.85
932230,SKU_1357,19,1293.71,2021-05-28,68.09
177271,SKU_1889,47,257.56,2021-05-28,5.48
916609,SKU_1151,15,480.15,2021-05-28,32.01
589464,SKU_1597,8,660.24,2021-05-28,82.53
490166,SKU_1324,46,820.64,2021-05-28,17.84
615631,SKU_1856,48,4281.12,2021-05-28,89.19
444359,SKU_1947,29,1915.16,2021-05-28,66.04
143013,SKU_1838,48,3254.4,2021-05-28,67.8
706888,SKU_1245,17,262.31,2021-05-28,15.43
458243,SKU_1825,34,2128.06,2021-05-28,62.59
415594,SKU_1917,42,3584.7,2021-05-28,85.35
541144,SKU_1314,46,2063.1,2021-05-28,44.85
484784,SKU_1939,21,99.12,2021-05-28,4.72
978835,SKU_1804,29,1505.97,2021-05-28,51.93
538598,SKU_1161,8,601.6,2021-05-28,75.2
723578,SKU_1611,6,275.1,2021-05-28,45.85
316110,SKU_1368,4,145.36,2021-05-28,36.34
231832,SKU_1184,24,1957.92,2021-05-28,81.58
124142,SKU_1952,43,1032.86,2021-05-28,24.02
472333,SKU_1935,20,130.6,2021-05-28,6.53
993964,SKU_1275,-46,4311.58,2021-05-28,-93.73
231436,SKU_1996,19,983.44,2021-05-29,51.76
943353,SKU_1528,17,373.83,2021-05-29,21.99
381941,SKU_1435,24,2310.96,2021-05-29,96.29
337403,SKU_1259,37,3539.79,2021-05-29,95.67
656823,SKU_1958,27,2226.42,2021-05-29,82.46
408444,SKU_1244,-11,-702.79,2021-05-29,63.89
933608,SKU_1817,14,947.24,2021-05-29,67.66
116105,SKU_1337,11,845.46,2021-05-29,76.86
763299,SKU_1987,23,52.67,2021-05-29,2.29
703760,SKU_1049,8,345.44,2021-05-29,43.18
797389,SKU_1271,12,507,2021-05-29,42.25
771223,SKU_1234,45,2394.45,2021-05-29,53.21
178097,SKU_1583,1,30.65,2021-05-29,30.65
361674,SKU_1828,4,83.32,2021-05-29,20.83
241519,SKU_1555,37,331.52,2021-05-29,8.96
720448,SKU_1913,-6,121.8,2021-05-29,-20.3
146940,SKU_1305,43,2975.17,2021-05-29,69.19
833307,SKU_1476,13,648.05,2021-05-29,49.85
185001,SKU_1487,31,2886.1,2021-05-29,93.1
859112,SKU_1079,31,668.05,2021-05-29,21.55
775002,SKU_1285,32,1334.4,2021-05-29,41.7
852158,SKU_1560,40,1123.2,2021-05-29,28.08
851259,SKU_1097,-17,187.68,2021-05-29,-11.04
298715,SKU_1477,39,275.73,2021-05-29,7.07
107928,SKU_1916,45,3327.3,2021-05-30,73.94
672290,SKU_1405,7,689.01,2021-05-30,98.43
446997,SKU_1942,-7,346.85,2021-05-30,-49.55
738902,SKU_1536,49,112.21,2021-05-30,2.29
217517,SKU_1725,49,4316.41,2021-05-30,88.09
256089,SKU_1567,49,667.87,2021-05-30,13.63
179064,SKU_1254,16,226.08,2021-05-30,14.13
506529,SKU_1959,38,324.14,2021-05-30,8.53
494775,SKU_1667,43,336.26,2021-05-30,7.82
150893,SKU_1486,1,72.29,2021-05-30,72.29
377311,SKU_1672,6,140.58,2021-05-30,23.43
662886,SKU_1193,22,654.28,2021-05-30,29.74
238595,SKU_1515,30,1335.9,2021-05-30,44.53
936209,SKU_1463,8,233.92,2021-05-30,29.24
521655,SKU_1779,44,1197.24,2021-05-30,27.21
478522,SKU_1912,3,79.08,2021-05-30,26.36
181060,SKU_1503,10,556.1,2021-05-30,55.61
899717,SKU_1035,25,876.25,2021-05-30,35.05
504189,SKU_1015,42,2984.52,2021-05-30,71.06
485114,SKU_1998,8,316.4,2021-05-30,39.55
646982,SKU_1918,38,1459.96,2021-05-30,38.42
361401,SKU_1967,36,3183.12,2021-05-30,88.42
871136,SKU_1888,41,1385.39,2021-05-30,33.79
777751,SKU_1648,47,3993.12,2021-05-30,84.96
891043,SKU_1589,48,3832.8,2021-05-31,79.85
633660,SKU_1822,23,1644.27,2021-05-31,71.49
255384,SKU_1072,31,975.88,2021-05-31,31.48
245152,SKU_1319,2,106.02,2021-05-31,53.01
967050,SKU_1942,4,24.36,2021-05-31,6.09
737233,SKU_1244,34,160.14,2021-05-31,4.71
994829,SKU_1857,8,127.84,2021-05-31,15.98
720501,SKU_1739,32,1575.36,2021-05-31,49.23
120874,SKU_1194,11,910.03,2021-05-31,82.73
555753,SKU_1757,23,1482.35,2021-05-31,64.45
829274,SKU_1905,6,260.16,2021-05-31,43.36
494813,SKU_1088,10,455.7,2021-05-31,45.57
635888,SKU_1771,4,396.48,2021-05-31,99.12
965847,SKU_1797,3,118.29,2021-05-31,39.43
872718,SKU_1138,12,394.2,2021-05-31,32.85
571769,SKU_1562,1,39.92,2021-05-31,39.92
780175,SKU_1658,14,1327.2,2021-05-31,94.8
839860,SKU_1753,28,206.92,2021-05-31,7.39
718636,SKU_1396,11,698.83,2021-05-31,63.53
205736,SKU_1952,30,2628.6,2021-05-31,87.62
911146,SKU_1483,40,2100,2021-05-31,52.5
512106,SKU_1386,45,1672.65,2021-05-31,37.17
555040,SKU_1367,2,71.1,2021-05-31,35.55
235797,SKU_1845,-30,227.7,2021-05-31,-7.59
536421,SKU_1457,24,1298.16,2021-06-01,54.09
776044,SKU_1421,14,1151.36,2021-06-01,82.24
585077,SKU_1231,36,2716.2,2021-06-01,75.45
735861,SKU_1538,2,72.16,2021-06-01,36.08
375236,SKU_1343,3,264.96,2021-06-01,88.32
458062,SKU_1719,26,410.28,2021-06-01,15.78
125457,SKU_1137,29,2424.98,2021-06-01,83.62
958099,SKU_1373,23,2007.44,2021-06-01,87.28
452895,SKU_1436,7,558.95,2021-06-01,79.85
162894,SKU_1154,4,378.44,2021-06-01,94.61
685593,SKU_1518,-36,-3369.6,2021-06-01,93.6
767972,SKU_1114,23,63.25,2021-06-01,2.75
858201,SKU_1091,44,2280.52,2021-06-01,51.83
309699,SKU_1345,40,603.6,2021-06-01,15.09
938569,SKU_1593,22,2061.4,2021-06-01,93.7
100559,SKU_1524,40,2030.8,2021-06-01,50.77
952681,SKU_1583,7,348.81,2021-06-01,49.83
137361,SKU_1090,18,1153.44,2021-06-01,64.08
967152,SKU_1699,38,680.96,2021-06-01,17.92
901693,SKU_1397,25,1532.75,2021-06-01,61.31
906804,SKU_1104,48,1813.44,2021-06-01,37.78
417499,SKU_1811,15,819.6,2021-06-01,54.64
853036,SKU_1965,6,547.92,2021-06-01,91.32
460704,SKU_1595,-26,-2558.66,2021-06-01,98.41
813280,SKU_1539,41,592.45,2021-06-02,14.45
343950,SKU_1278,12,518.28,2021-06-02,43.19
525760,SKU_1011,16,330.56,2021-06-02,20.66
100037,SKU_1919,26,1981.98,2021-06-02,76.23
798392,SKU_1306,39,716.82,2021-06-02,18.38
571449,SKU_1363,8,253.92,2021-06-02,31.74
403564,SKU_1661,27,1661.04,2021-06-02,61.52
607450,SKU_1317,27,956.07,2021-06-02,35.41
721531,SKU_1537,1,45.67,2021-06-02,45.67
753668,SKU_1213,43,288.96,2021-06-02,6.72
358430,SKU_1313,41,1945.45,2021-06-02,47.45
658888,SKU_1454,45,2319.75,2021-06-02,51.55
803645,SKU_1398,32,2569.92,2021-06-02,80.31
817368,SKU_1751,3,124.71,2021-06-02,41.57
975952,SKU_1221,30,846,2021-06-02,28.2
891599,SKU_1579,-48,4525.92,2021-06-02,-94.29
357351,SKU_1261,9,348.75,2021-06-02,38.75
624720,SKU_1495,48,605.76,2021-06-02,12.62
885838,SKU_1622,7,576.03,2021-06-02,82.29
693975,SKU_1129,32,416.96,2021-06-02,13.03
868576,SKU_1158,29,1404.47,2021-06-02,48.43
982756,SKU_1791,18,1570.86,2021-06-02,87.27
937335,SKU_1290,47,3744.49,2021-06-02,79.67
585375,SKU_1814,5,342.5,2021-06-02,68.5
285221,SKU_1542,34,1906.38,2021-06-03,56.07
843000,SKU_1088,39,3241.68,2021-06-03,83.12
287840,SKU_1967,15,91.65,2021-06-03,6.11
553400,SKU_1331,6,584.04,2021-06-03,97.34
395583,SKU_1629,40,66.8,2021-06-03,1.67
264329,SKU_1505,44,2305.16,2021-06-03,52.39
275746,SKU_1129,32,728.96,2021-06-03,22.78
413392,SKU_1206,3,266.13,2021-06-03,88.71
576818,SKU_1359,25,2277.75,2021-06-03,91.11
800731,SKU_1058,39,1023.75,2021-06-03,26.25
853642,SKU_1095,17,1620.78,2021-06-03,95.34
561212,SKU_1830,47,3322.9,2021-06-03,70.7
792657,SKU_1245,11,990.99,2021-06-03,90.09
554472,SKU_1458,-38,2524.34,2021-06-03,-66.43
659031,SKU_1144,6,591.3,2021-06-03,98.55
299824,SKU_1309,25,731.75,2021-06-03,29.27
704091,SKU_1636,17,183.6,2021-06-03,10.8
961549,SKU_1916,42,3022.74,2021-06-03,71.97
301123,SKU_1533,30,1689,2021-06-03,56.3
122076,SKU_1380,10,827.5,2021-06-03,82.75
341424,SKU_1352,28,1381.8,2021-06-03,49.35
306384,SKU_1883,3,275.04,2021-06-03,91.68
350699,SKU_1950,18,918.9,2021-06-03,51.05
973915,SKU_1284,16,1347.2,2021-06-03,84.2
758323,SKU_1718,42,3445.26,2021-06-04,82.03
481361,SKU_1916,-9,-280.44,2021-06-04,31.16
244938,SKU_1501,19,1169.83,2021-06-04,61.57
263377,SKU_1257,17,550.63,2021-06-04,32.39
313968,SKU_1809,41,2311.99,2021-06-04,56.39
992081,SKU_1051,45,3121.2,2021-06-04,69.36
488388,SKU_1549,28,2191.28,2021-06-04,78.26
394957,SKU_1898,-21,1354.5,2021-06-04,-64.5
953161,SKU_1664,38,3666.62,2021-06-04,96.49
890944,SKU_1844,30,1086.9,2021-06-04,36.23
350703,SKU_1215,13,559.78,2021-06-04,43.06
515882,SKU_1445,13,725.53,2021-06-04,55.81
247702,SKU_1222,32,1965.12,2021-06-04,61.41
217907,SKU_1654,27,1372.14,2021-06-04,50.82
305591,SKU_1965,23,685.17,2021-06-04,29.79
493852,SKU_1104,37,834.72,2021-06-04,22.56
688879,SKU_1521,32,2152.32,2021-06-04,67.26
623869,SKU_1968,16,1461.76,2021-06-04,91.36
309633,SKU_1753,11,957.55,2021-06-04,87.05
568032,SKU_1887,20,1204.2,2021-06-04,60.21
857847,SKU_1382,11,260.81,2021-06-04,23.71
897783,SKU_1113,49,4632.46,2021-06-04,94.54
744821,SKU_1744,25,1085.75,2021-06-04,43.43
727915,SKU_1068,45,439.65,2021-06-04,9.77
548400,SKU_1364,36,2426.76,2021-06-05,67.41
228381,SKU_1043,-8,739.52,2021-06-05,-92.44
866552,SKU_1680,45,759.15,2021-06-05,16.87
457851,SKU_1210,35,1961.75,2021-06-05,56.05
443822,SKU_1275,25,1743.5,2021-06-05,69.74
697597,SKU_1992,2,26.14,2021-06-05,13.07
849362,SKU_1106,27,1041.12,2021-06-05,38.56
897210,SKU_1932,36,2330.64,2021-06-05,64.74
767861,SKU_1478,19,1766.81,2021-06-05,92.99
999145,SKU_1678,42,1191.96,2021-06-05,28.38
588121,SKU_1204,26,145.86,2021-06-05,5.61
136382,SKU_1118,33,2277.66,2021-06-05,69.02
846714,SKU_1485,4,166.76,2021-06-05,41.69
962219,SKU_1108,2,183.14,2021-06-05,91.57
123341,SKU_1453,30,708.3,2021-06-05,23.61
769727,SKU_1238,9,75.69,2021-06-05,8.41
326280,SKU_1007,41,2822.85,2021-06-05,68.85
755354,SKU_1511,2,188.76,2021-06-05,94.38
300940,SKU_1042,29,1635.31,2021-06-05,56.39
505218,SKU_1393,10,475.5,2021-06-05,47.55
883540,SKU_1808,40,979.2,2021-06-05,24.48
710108,SKU_1131,8,88.4,2021-06-05,11.05
159949,SKU_1717,49,4112.08,2021-06-05,83.92
508916,SKU_1899,2,66.88,2021-06-05,33.44
834665,SKU_1791,-35,-492.1,2021-06-06,14.06
686831,SKU_1750,19,782.42,2021-06-06,41.18
583075,SKU_1788,21,1655.85,2021-06-06,78.85
914042,SKU_1393,8,373.68,2021-06-06,46.71
886166,SKU_1557,48,1703.04,2021-06-06,35.48
612472,SKU_1984,45,1262.7,2021-06-06,28.06
828734,SKU_1197,24,1188,2021-06-06,49.5
427370,SKU_1463,32,1886.72,2021-06-06,58.96
931599,SKU_1120,15,132.45,2021-06-06,8.83
308851,SKU_1299,6,306.84,2021-06-06,51.14
259011,SKU_1219,18,178.02,2021-06-06,9.89
554581,SKU_1867,43,1512.31,2021-06-06,35.17
167381,SKU_1800,13,651.3,2021-06-06,50.1
933142,SKU_1093,5,231.1,2021-06-06,46.22
202416,SKU_1291,44,317.68,2021-06-06,7.22
637068,SKU_1152,45,1405.35,2021-06-06,31.23
148458,SKU_1524,16,593.28,2021-06-06,37.08
